"Prod_Desc","Sub_Name","Cat_Name","ID_Proj","Proj_Name","BOM_Quant","Proj_City","Proj_State","Proj_Date"
"LOCACAO DE ANDAIME METALICO TUBULAR DE ENCAIXE, TIPO DE TORRE, COM LARGURA DE 1 ATE 1,5 M E ALTURA DE *1,00* M (INCLUSO SAPATAS FIXAS OU RODIZIOS)","Rodízios, Pés para Móveis e Eletrodomésticos",Ferragens,10913,"Locação, montagem e desmontagem de andaime",5.0,,,"2024-01-08"
Tampão Fofo Articulado Classe D400 40 toneladas,Acessórios Hidráulicos,Materiais Hidráulicos,10914,Tampão Fofo Articulado,1.0,Barbacena,MG,"2024-01-08"
Poste de Concreto Duplo T 10 metros com Caixa de Medição,Poste de Concreto,Infraestrutura,10915,Postes de Concreto Duplo T,94.0,Mogi das Cruzes,SP,"2024-01-08"
REFLETOR LED SMD 150W TEMPERATURA DE COR 5000K – 21000LM,Refletores,Iluminação,10916,Orçamento Refletor,1.0,Belo Horizonte,MG,"2024-01-08"
"CHAVE SECCIONADORA TRIPOLAR DE AÇÃO SIMULTÂNEA 200A 15KV, ACIONAMENTO SOB CARGA, COM BLOCO 1FN+1NA, SEM SUPORTE PARA FUSÍVEIS.",Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,1.0,Belo Horizonte,MG,"2024-01-08"
"CHAVE SECCIONADORA TRIPOLAR DE AÇÃO SIMULTÂNEA 200A 15KV, ACIONAMENTO SOB CARGA, COM BLOCO 1FN+1NA, COM SUPORTE PARA FUSÍVEIS. COM FUSÍVEL HH 30A",Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,1.0,Belo Horizonte,MG,"2024-01-08"
EXTENSOR DE ACIONAMENETO PARA CHAVE SECCIONADORA,Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,4.0,Belo Horizonte,MG,"2024-01-08"
"BORNE CONCÊNTRICO TERMINAL ANGULAR 3/8""",Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,18.0,Belo Horizonte,MG,"2024-01-08"
"BORNE CONCÊNTRICO TERMINAL LATERAL 3/8""",Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,18.0,Belo Horizonte,MG,"2024-01-08"
SUPORTE PARA ISOLADOR DE PEDESTAL,Subestações e Alta Tensão,Materiais Elétricos,10917,Materiais elétricos para Subestação,1.0,Belo Horizonte,MG,"2024-01-08"
"Cancela automática metálica com barreira de alumínio de 4,00 m",Outros - Segurança e Comunicação,Segurança e Comunicação,10918,Cotação Urgente Materiais elétricos,2.0,Mirassol,SP,"2024-01-08"
"Quadro de distribuição universal de sobrepor, para disjuntores 16 DIN / 12 Bolt-on - 150 A - sem componentes",Quadros e Caixas Elétricas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,5.0,Mirassol,SP,"2024-01-08"
"Disjuntor termomagnético, unipolar 127/220 V, corrente de 32 A",Disjuntores e Fusíveis,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,50.0,Mirassol,SP,"2024-01-08"
"Eletroduto corrugado em polietileno de alta densidade, DN= 30 mm, com acessórios",Tubos e Eletrodutos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,3980.0,Mirassol,SP,"2024-01-08"
"Disjuntor termomagnético, unipolar 127/220 V, corrente de 50 A",Disjuntores e Fusíveis,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,30.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre de 1,5 mm², isolamento 750 V - isolação em PVC 70°C - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,1500.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre de 2,5 mm², isolamento 0,6/1 kV - isolação em PVC 70°C - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,3000.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre de 4 mm², isolamento 0,6/1 kV - isolação em PVC 70°C - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,1000.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre flexível de 2,5 mm², isolamento 0,6/1kV - isolação HEPR 90°C - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,5536.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre flexível de 2,5 mm², isolamento 0,6/1 kV - isolação HEPR 90°C - baixa emissão de fumaça e gases - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,6700.0,Mirassol,SP,"2024-01-08"
"Cabo de cobre flexível de 6 mm², isolamento 0,6/1 kV - isolação HEPR 90°C - baixa emissão de fumaça e gases - Atox - Cobrecom",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,6400.0,Mirassol,SP,"2024-01-08"
Caixa de ferro estampada 4´ x 2´,Quadros e Caixas Elétricas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,275.0,Mirassol,SP,"2024-01-08"
"Caixa de passagem em chapa, com tampa parafusada, 400 x 400 x 150 mm",Quadros e Caixas Elétricas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,148.0,Mirassol,SP,"2024-01-08"
"Caixa de passagem em chapa, com tampa parafusada, 500 x 500 x 150 mm",Quadros e Caixas Elétricas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,20.0,Mirassol,SP,"2024-01-08"
"Tomada 2P+T de 20 A - 250 V, completa - Margirius","Tomadas, interruptores e plugues",Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,400.0,Mirassol,SP,"2024-01-08"
Interruptor com 1 tecla simples e placa - Margirius,"Tomadas, interruptores e plugues",Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,50.0,Mirassol,SP,"2024-01-08"
"Lâmpada LED tubular T8 com base G13, de 1850 até 2000 Im - 18 a 20 W",Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,52.0,Mirassol,SP,"2024-01-08"
"Lâmpada LED tubular T8 com base G13, de 3400 até 4000 Im - 36 a 40 W",Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,12.0,Mirassol,SP,"2024-01-08"
"Poste telecônico reto em aço SAE 1010/1020 galvanizado a fogo, altura de 6,00 m",Outros - Iluminação,Iluminação,10918,Cotação Urgente Materiais elétricos,148.0,Mirassol,SP,"2024-01-08"
Luminária com corpo em tubo de alumínio tipo balizador para uso externo,Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,4.0,Mirassol,SP,"2024-01-08"
"Luminária LED retangular para poste, fluxo luminoso de 5000 a 5500 lm - potência de 50W",Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,177.0,Mirassol,SP,"2024-01-08"
"Luminária retangular de embutir tipo calha fechada, com difusor plano, para 2 lâmpadas fluorescentes tubulares de 28 W/32 W/36 W/54 W",Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,26.0,Mirassol,SP,"2024-01-08"
"Luminária LED retangular de sobrepor com difusor translúcido, 4000 K, fluxo luminoso de 3690 a 4800 lm, potência de 35 W a 41 W",Luminárias,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,6.0,Mirassol,SP,"2024-01-08"
"Eletrocalha lisa galvanizada a fogo, 150 x 50 mm, com acessórios",Eletrocalhas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,1300.0,Mirassol,SP,"2024-01-08"
"Suporte para eletrocalha, galvanizado a fogo, 150x50 mm",Eletrocalhas,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,70.0,Mirassol,SP,"2024-01-08"
Cabo para rede U/UTP 23 AWG com 4 pares - categoria 6A,Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,25000.0,Mirassol,SP,"2024-01-08"
"Tomada RJ 45 para rede de dados, com placa","Tomadas, interruptores e plugues",Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,450.0,Mirassol,SP,"2024-01-08"
"Patch cords de 1,50 ou 3,00 m - RJ-45 / RJ-45 - categoria 6A",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,300.0,Mirassol,SP,"2024-01-08"
"Cabo óptico multimodo, 4 fibras, 50/125 µm - uso interno/externo",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,1800.0,Mirassol,SP,"2024-01-08"
"Cabo telefônico CI, com 50 pares de 0,50 mm, para centrais telefônicas, equipamentos e rede interna",Cabos e Fios Elétricos,Materiais Elétricos,10918,Cotação Urgente Materiais elétricos,2400.0,Mirassol,SP,"2024-01-08"
"Estaca de Concreto 3,0 x 0,10 x 0,10 m",Pré-Moldados,Infraestrutura,10919,Estacas de concreto,264.0,,,"2024-01-08"
Emulsão Asfáltica RL-1C,Usina de Asfalto,Pavimentação,10920,ORÇAMENTO_EMULSÃO ASFÁLTICA RL-1C,1.0,Recife,PE,"2024-01-09"
Tubos PVC Corrugado para Drenagem 150mm,Canos e Conexões Hidráulicas,Materiais Hidráulicos,10921,Orçamento de Tubo PVC Flexível Corrugado,48.0,Belo Horizonte,MG,"2024-01-09"
 Caixa de concreto 30x30x30 cm com fundo e com tampa para colocação de porta isca raticida.,Artefatos de Concreto,Infraestrutura,10922,Solicitação de Cotação Caixa de concreto,12.0,Seropédica,RJ,"2024-01-10"
"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,25 X 4,10 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)","Tomadas, interruptores e plugues",Materiais Elétricos,10923,Carroceria aberta de Madeira,1.0,Serra,ES,"2024-01-11"
"Poste de concreto ; conforme NBR 8451 e NBR 8452 ; 13,0m ; seção duplo T padronizado ; item 28 - tipo B - 600daN ; com eletroduto interno ; DE-40300.50-6530-700-N5C-004",Poste de Concreto,Infraestrutura,10924,Poste de concreto Duplo T,1.0,Salvador,BA,"2024-01-11"
"Poste circular de concreto 200 daN, 10m de altura",Poste de Concreto,Infraestrutura,10925,Usina Solargrid - Postes de Concreto,2.0,,,"2024-01-11"
"Poste circular de concreto 200 daN, 10m de altura",Poste de Concreto,Infraestrutura,10925,Usina Solargrid - Postes de Concreto,2.0,,,"2024-01-11"
PAVER INTERTRAVADO 24 X 10 X 8CM,Blocos de Concreto,Infraestrutura,10926,Bloco de Concreto Intertravado - Pavers,1000.0,Arroio dos Ratos,RS,"2024-01-11"
"CABO DE COBRE UNIPOLAR 10 MM2, BLINDADO, ISOLACAO 3,6/6 KV EPR, COBERTURA EM PVC",Cabos Elétricos,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
ABRAÇADEIRA PARA ATERRAMENTO DE MASTRO/ELETRODUTO COM CONECTOR UNIVERSAL. REF. TERMOTÉCNICA TEL 805,Para Raios e SPDA,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
"LUMINÁRIA ELEVADA PARA BORDA DE PPD, BIDIRECIONAL, LUZES BRANCA/AMARELA, LED, MÉDIA INTENSIDADE, PADRÃO ICAO, COM RABICHO 1 PLUG/2 PINOS L-823, ACOPLAMENTO FRANGÍVEL 2"" - 11 TPI ALTURA 14""",Luminárias,Iluminação,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
"KIT CONECTOR MT COM PLUG E RECEPTÁCULO, 5KV PARA CONEXÃO ENTRE CABOS MT - FORNECIMENTO",Acessórios e Conexões Elétricas,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
TRANSFORMADOR DE ISOLAMENTO 25 W,Transformadores de Energia,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
"LUMINÁRIA ELEVADA PARA BORDA DE PPD, BIDIRECIONAL, LUZES BRANCA/BRANCA, LED, MÉDIA INTENSIDADE, PADRÃO ICAO, COM RABICHO 1 PLUG/2 PINOS L-823, ACOPLAMENTO FRANGÍVEL 2"" - 11 TPI ALTURA 14""",Luminárias,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
"LUMINÁRIA ELEVADA PARA CABECEIRA E FIM DE PISTA, BIDIRECIONAL, LUZES VERDE/VERMELHA, LED, MÉDIA INTENSIDADE, PADRÃO ICAO, COM RABICHO 1 PLUG/2 PINOS L-823, ACOPLAMENTO FRANGÍVEL 2"" - 11 TPI ALTURA 14",Luminárias,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
"LUMINÁRIA ELEVADA PARA BORDA DE TÁXI, ÁREA DE GIRO E PÁTIO DE AERONAVES, OMINIDIRECIONAL, LUZ AZUL, LED, PADRÃO ICAO, COM RABICHO 1 PLUG/2 PINOS L-823, ACOPLAMENTO FRANGÍVEL 2"" - 11 TPI ALTURA 14",Luminárias,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
KIT CONECTOR SECUNDÁRIO (PLUG E RECEPTÁCULO) KD501 e KD502,Luminárias,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
TRANSFORMADOR DE ISOLAMENTO 15W 6.6/6.6A 50/60Hz KR621,Luminárias,Materiais Elétricos,10927,COTAÇÃO - CABO,1.0,Porto Velho,RO,"2024-01-15"
PAINEL TERMO-ACÚSTICO MODELO: LÃ DE VIDRO DIMENSÕES PADRÃO (50 X 600 X 1200). NA ESPECIFICAÇÃO 40 PSI.,Chapas e Painéis,Madeiras,10928,ORÇAMENTO URGENTE 11985,261.0,São Bernardo do Campo,SP,"2024-01-16"
QUADRO DE DISTRIBUIÇÃO DE ENERGIA,Quadros e Caixas Elétricas,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
DISJUNTOR TRIPOLAR CAIXA MOLDADA,Disjuntores e Fusíveis,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
DISJUNTOR TRIPOLAR CAIXA MOLDADA,Disjuntores e Fusíveis,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
QUADRO DE DISTRIBUIÇÃO DE ENERGIA,Quadros e Caixas Elétricas,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
QUADRO DE DISTRIBUIÇÃO DE ENERGIA,Quadros e Caixas Elétricas,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
DISJUNTOR TRIPOLAR CAIXA MOLDADA,Disjuntores e Fusíveis,Materiais Elétricos,10929,AHVN,1.0,Campo Bom,RS,"2024-01-16"
"Tela de arame ; malha quadrada ; AÇO SAE 1010 / 1020, Galvanizado ; 3/4"" (19,05  mm ) ; BWG 12; 1970 x 2062 mm ; c/fio",Cercados e Segurança,Construção Civil,10930,Tela de arame malha quadrada,130.0,Araruama,RJ,"2024-01-16"
"Bloco de Concreto de Vedação 14x19x39 4,5 MPa",Blocos de Concreto,Infraestrutura,10931,Blocos de Concreto de Vedação,1000.0,Guarujá,SP,"2024-01-17"
"TUBO DE CONCRETO ARMADO, CLASSE PA-1,PARA GALERIAS DE  AGUAS PLUVIAIS,COM DIAMETRO DE 300MM,JUNTA DE ARGAMASSA.  FORNECIMENTO",Artefatos de Concreto,Infraestrutura,10932,Aquisição de Tubos de Concreto Armado - 24430/2023,8000.0,Maricá,RJ,"2024-01-17"
"TUBO DE CONCRETO ARMADO, CLASSE PA-1, PARA GALERIAS DE AGUAS PLUVIAIS, COM DIAMETRO DE 400MM, JUNTA DE ARGAMASSA. FORNECIMENTO",Artefatos de Concreto,Infraestrutura,10932,Aquisição de Tubos de Concreto Armado - 24430/2023,33000.0,Maricá,RJ,"2024-01-17"
"TUBO DE CONCRETO ARMADO, CLASSE PA-1, PARA GALERIAS DE AGUAS PLUVIAIS, COM DIAMETRO DE 600MM, JUNTA DE ARGAMASSA. FORNECIMENTO",Artefatos de Concreto,Infraestrutura,10932,Aquisição de Tubos de Concreto Armado - 24430/2023,25200.0,Maricá,RJ,"2024-01-17"
"TUBO DE CONCRETO ARMADO, CLASSE PA-1, PARA GALERIAS DE AGUAS PLUVIAIS, COM DIAMETRO DE 800MM, JUNTA DE ARGAMASSA. FORNECIMENTO",Artefatos de Concreto,Infraestrutura,10932,Aquisição de Tubos de Concreto Armado - 24430/2023,9000.0,Maricá,RJ,"2024-01-17"
"TUBO DE CONCRETO ARMADO, CLASSE PA-1, PARA GALERIAS DE AGUAS PLUVIAIS, COM DIAMETRO DE 1000MM, JUNTA DE ARGAMASSA. FORNECIMENTO",Artefatos de Concreto,Infraestrutura,10932,Aquisição de Tubos de Concreto Armado - 24430/2023,5760.0,Maricá,RJ,"2024-01-17"
EMULSÃO ASFÁLTICA CATIÔNICA RL - 1C,Usina de Asfalto,Pavimentação,10933,Pedido de orçamento - emulsão asfáltica,100.0,Cândido Mota,SP,"2024-01-17"
"Paralelepipedo granitico ou basaltico, para pavimentacao, com frete para RMR.",Artefatos de Concreto,Infraestrutura,10934,Cotação de Material - PE,1.0,Recife,PE,"2024-01-17"
"Bloquete/piso intertravado de concreto - modelo onda/16 faces/retangular/tijolinho/paver/holandes/paralelepipedo, 20 cmx 10 cm, e = 10 cm, resistencia de 35 mpa (nbr 9781), cor natural, com frete para RMR.",Blocos de Concreto,Infraestrutura,10934,Cotação de Material - PE,1.0,Recife,PE,"2024-01-17"
"Areia grossa, com frete para rmr.","Areia, Pedra Brita, Gesso, Cal e Argila",Construção Civil,10934,Cotação de Material - PE,1.0,Recife,PE,"2024-01-17"
"PO DE PEDRA, COM FRETE RMR","Areia, Pedra Brita, Gesso, Cal e Argila",Construção Civil,10934,Cotação de Material - PE,1.0,Recife,PE,"2024-01-17"
"Areia Média, com frete para rmr","Areia, Pedra Brita, Gesso, Cal e Argila",Construção Civil,10934,Cotação de Material - PE,2.0,Recife,PE,"2024-01-17"
"TAMPO DE CONCRETO COM MALHA POP MEDINDO 0,60x1,00x0,05 ",Artefatos de Concreto,Infraestrutura,10935,Tampo de Concreto com Malha Pop,100.0,Nova Europa,SP,"2024-01-18"
"Laje pre-moldada, p/sobrecarga de 3,5kn/m2, vão de 6,20m,b20(16+4),enchimento h=16cm(vigotas e eps),abnt nbr 14859-1/2/3",Artefatos de Concreto,Infraestrutura,10936,Cotação - laje pre moldada,1.0,Niterói,RJ,"2024-01-18"
"Painel granilite de 1,30m x 1,60m",Banheiro Comercial,Banheiros,10937,Painéis de granilite,8.0,Imbituba,SC,"2024-01-18"
"painel de granilite de 0,13m x 1,60m",Sem Categoria,Outros,10937,Painéis de granilite,2.0,Imbituba,SC,"2024-01-18"
"painel de granilite de 0,23m x 1,60m",Banheiro Comercial,Banheiros,10937,Painéis de granilite,2.0,Imbituba,SC,"2024-01-18"
"painel de granilite de 0,31m x 1,60m",Sem Categoria,Outros,10937,Painéis de granilite,2.0,Imbituba,SC,"2024-01-18"
"painel de granilite de 0,10m x 1,60m",Sem Categoria,Outros,10937,Painéis de granilite,2.0,Imbituba,SC,"2024-01-18"
Tirante com elo em arame com comprimento de 2000mm,Acessórios para telhado,Construção Civil,10938,Tirante com elo em arame,13933.0,,,"2024-01-18"
Conjunto de trave para Futebol Beach Soccer,Esportes e Lazer,Outros,10939,Quadras de esporte,1.0,Cabedelo,PB,"2024-01-18"
Conjunto para quadra de vôlei,Esportes e Lazer,Outros,10939,Quadras de esporte,1.0,Cabedelo,PB,"2024-01-18"
Conjunto de trave para futsal,Esportes e Lazer,Outros,10939,Quadras de esporte,1.0,Cabedelo,PB,"2024-01-18"
Tabelas de basquete em compensado naval,Esportes e Lazer,Outros,10939,Quadras de esporte,1.0,Cabedelo,PB,"2024-01-18"
Conjunto para quadra de Beach Tennis,Esportes e Lazer,Outros,10939,Quadras de esporte,1.0,Cabedelo,PB,"2024-01-18"
tubo PEAD 90mm PN 10,Canos e Conexões Hidráulicas,Materiais Hidráulicos,10940,Tubos de PEAD,100.0,Jesuítas,PR,"2024-01-18"
tubo PEAD 90mm PN 16,Canos e Conexões Hidráulicas,Materiais Hidráulicos,10940,Tubos de PEAD,100.0,Jesuítas,PR,"2024-01-18"
luva de eletrofusão 90mm PN10,Canos e Conexões Hidráulicas,Materiais Hidráulicos,10940,Tubos de PEAD,2.0,Jesuítas,PR,"2024-01-18"
luva de eletro fusão 90mm PN16,Canos e Conexões Hidráulicas,Materiais Hidráulicos,10940,Tubos de PEAD,2.0,Jesuítas,PR,"2024-01-18"
Asfalto CAP-50/70,Cimento Asfáltico de Petróleo - CAP,Infraestrutura,10941,Asfaltos em Roraima,1.0,Mirante da Serra,RO,"2024-01-18"
ASFALTO DILUÍDO DE PETRÓLEO – CM 30,Cimento Asfáltico de Petróleo - CAP,Infraestrutura,10941,Asfaltos em Roraima,1.0,Mirante da Serra,RO,"2024-01-18"
Emulsão Asfáltica RR-1C,Cimento Asfáltico de Petróleo - CAP,Infraestrutura,10941,Asfaltos em Roraima,1.0,Mirante da Serra,RO,"2024-01-18"
Emulsão Asfáltica RR-2C,Cimento Asfáltico de Petróleo - CAP,Infraestrutura,10941,Asfaltos em Roraima,1.0,Mirante da Serra,RO,"2024-01-18"
"Bloco Cerâmica Compensador Estrutural 6,0 MPa 19x07x39",Blocos Cerâmicos,Infraestrutura,10942,Bloco de Cerâmica,60.0,São Paulo,SP,"2024-01-18"
Luminária com corpo em tubo de alumínio tipo balizador para uso externo,Luminárias,Materiais Elétricos,10943,Luminária tipo Balizador,20.0,,,"2024-01-18"
Placa de inauguração em bronze de 35 por 50 cm,"Sinalização, Letras e Números",Segurança e Comunicação,10944,Placa de Inauguração,1.0,Moreno,PE,"2024-01-18"
Poste de Concreto DT 9/300,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,5.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 9/600,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 9/1000,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,4.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 9m 300daN C-17,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,1.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 9m 600daN C-19,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 9m 1000daN C-20,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,3.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 11/300 B,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,11.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 11/600 B,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,12.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 11/1000 B,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,13.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 12m 1500daN C-29,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 12m 1000daN C-23,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,3.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 12m 600daN C-19,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,8.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 12m 300daN C-17,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,15.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 12/300 B,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,1.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 12/600 B,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,1.0,Linhares,ES,"2024-01-18"
Poste de Concreto DT 12/1000,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 13m 1000daN C-23,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,7.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 13m 1500daN,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 14m 1000daN,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 14m 1500daN C-29,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 16m 2500daN,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,1.0,Linhares,ES,"2024-01-18"
Poste Circular de Concreto 16m 1500daN,Poste de Concreto,Infraestrutura,10945,Postes de concreto circular e duplo T,2.0,Linhares,ES,"2024-01-18"
